Customer Reference ID,Item Purchased,Purchase Amount (USD),Date Purchase,Review Rating,Payment Method
4040,Slippers,176.0,28-08-2023,2.2,Cash
4116,Slippers,124.0,16-01-2023,3.7,Cash
4116,Blazer,174.0,24-11-2022,2.1,Credit Card
4061,Coat,169.0,26-06-2023,4.1,Credit Card
4056,Scarf,20.0,21-01-2023,4.3,Cash
4016,Camisole,92.0,29-07-2023,3.5,Credit Card
4058,Kimono,39.0,24-09-2023,,Credit Card
4043,Belt,148.0,21-07-2023,1.2,Credit Card
4095,Bowtie,16.0,14-09-2023,1.1,Credit Card
3968,Belt,105.0,07-06-2023,1.0,Credit Card
4070,Loafers,140.0,23-07-2023,2.0,Credit Card
4028,Poncho,21.0,06-07-2023,2.4,Credit Card
4122,Sneakers,176.0,29-09-2023,3.1,Credit Card
3999,Flip-Flops,34.0,04-08-2023,1.9,Cash
4103,Loafers,147.0,10-02-2023,2.3,Cash
4118,Pajamas,170.0,04-08-2023,2.5,Cash
4100,Socks,64.0,18-06-2023,1.2,Credit Card
4122,Sunglasses,118.0,08-05-2023,3.5,Cash
3988,Raincoat,62.0,19-10-2022,,Credit Card
4121,Swimsuit,189.0,30-07-2023,2.6,Credit Card
4100,Handbag,199.0,15-08-2023,3.2,Cash
3978,Jacket,175.0,12-03-2023,4.1,Credit Card
4006,Bowtie,28.0,11-03-2023,,Credit Card
4115,Coat,49.0,09-10-2022,3.5,Credit Card
4104,Trench Coat,19.0,03-08-2023,1.3,Cash
4090,Tie,152.0,16-01-2023,1.5,Cash
4078,Loafers,76.0,03-05-2023,,Cash
4085,Backpack,125.0,13-05-2023,2.0,Credit Card
3961,Flannel Shirt,120.0,02-03-2023,1.7,Cash
3987,Raincoat,109.0,20-01-2023,3.0,Credit Card
4093,Vest,146.0,06-12-2022,3.1,Cash
3961,Shorts,26.0,23-01-2023,1.3,Credit Card
4027,Hat,159.0,31-07-2023,1.6,Cash
4019,Belt,101.0,15-04-2023,3.5,Credit Card
4105,Hat,37.0,22-11-2022,1.7,Cash
4070,Raincoat,185.0,07-12-2022,3.7,Credit Card
3978,Boots,32.0,22-11-2022,2.6,Credit Card
4093,Jacket,122.0,21-12-2022,2.0,Cash
4112,Scarf,179.0,09-07-2023,3.9,Cash
4107,Swimsuit,110.0,02-07-2023,4.1,Cash
3968,Pants,149.0,31-08-2023,,Credit Card
4082,Jumpsuit,172.0,09-11-2022,4.3,Credit Card
4044,Shorts,196.0,24-11-2022,2.4,Cash
4068,T-shirt,12.0,19-03-2023,4.0,Cash
4003,Leggings,152.0,13-08-2023,1.2,Cash
4092,Romper,110.0,24-03-2023,2.2,Cash
4038,Trousers,31.0,26-01-2023,4.6,Cash
4054,Scarf,199.0,07-02-2023,,Credit Card
4022,Overalls,98.0,10-10-2022,,Credit Card
3980,Sunglasses,175.0,04-10-2022,2.6,Cash
3986,Leggings,46.0,25-09-2023,2.2,Cash
4095,Sun Hat,74.0,03-01-2023,4.7,Credit Card
3993,Cardigan,23.0,13-05-2023,1.7,Cash
4003,Loafers,150.0,24-09-2023,2.3,Cash
4022,Scarf,150.0,24-12-2022,2.9,Credit Card
3996,Scarf,74.0,08-01-2023,1.2,Cash
4061,Sun Hat,134.0,30-06-2023,2.0,Credit Card
4000,Sneakers,101.0,27-09-2023,1.8,Cash
4114,Loafers,35.0,13-06-2023,2.0,Credit Card
4040,Wallet,27.0,04-03-2023,3.8,Credit Card
4003,Jacket,91.0,29-12-2022,1.9,Cash
3963,Sunglasses,94.0,24-08-2023,1.4,Cash
3971,Backpack,88.0,23-12-2022,,Credit Card
4033,Tie,49.0,25-03-2023,3.1,Cash
4056,Umbrella,103.0,23-04-2023,4.1,Credit Card
3982,Tunic,119.0,26-05-2023,3.4,Credit Card
3993,Leggings,66.0,23-09-2023,1.8,Cash
4062,Leggings,174.0,10-06-2023,2.6,Cash
4039,Socks,102.0,03-11-2022,1.9,Credit Card
4053,Sweater,132.0,15-06-2023,4.8,Credit Card
3987,Kimono,101.0,28-06-2023,3.4,Cash
3970,Kimono,134.0,13-12-2022,4.0,Credit Card
4008,Dress,54.0,06-12-2022,2.6,Credit Card
4018,Sneakers,30.0,14-01-2023,3.0,Cash
4109,Tie,45.0,20-05-2023,3.2,Cash
4107,Shorts,60.0,28-06-2023,4.6,Cash
4017,Shorts,170.0,27-08-2023,,Credit Card
4055,Leggings,17.0,31-10-2022,1.5,Credit Card
3986,Slippers,158.0,19-03-2023,4.7,Cash
4025,Pajamas,161.0,03-09-2023,2.5,Cash
3972,Boots,19.0,08-07-2023,3.8,Credit Card
4038,Sunglasses,149.0,27-02-2023,2.1,Cash
4075,Jeans,148.0,05-11-2022,1.5,Cash
4098,Cardigan,48.0,18-04-2023,2.7,Cash
4061,Jeans,67.0,26-06-2023,,Cash
3973,Backpack,160.0,27-10-2022,1.9,Credit Card
4080,Sunglasses,84.0,16-04-2023,4.2,Cash
4061,Overalls,33.0,10-11-2022,1.3,Credit Card
4119,Cardigan,138.0,12-01-2023,3.1,Credit Card
3961,Vest,167.0,09-02-2023,1.9,Credit Card
4025,Dress,141.0,23-07-2023,2.9,Cash
3982,Dress,154.0,25-04-2023,3.9,Cash
4020,Trousers,47.0,07-03-2023,3.4,Credit Card
4099,Backpack,133.0,29-05-2023,1.3,Cash
3989,Jeans,20.0,23-07-2023,2.3,Cash
4034,Jacket,134.0,04-08-2023,1.4,Credit Card
4102,Onesie,77.0,03-07-2023,3.8,Cash
4061,Skirt,20.0,17-02-2023,2.2,Credit Card
4071,Tie,142.0,20-04-2023,2.6,Credit Card
3978,Camisole,102.0,14-10-2022,4.3,Cash
4119,Blazer,126.0,14-09-2023,4.1,Cash
4085,Sneakers,20.0,17-03-2023,3.0,Cash
4009,Leggings,92.0,22-06-2023,2.7,Cash
4052,Raincoat,172.0,18-09-2023,1.5,Credit Card
4095,Vest,199.0,17-05-2023,4.1,Cash
4000,Hoodie,149.0,17-08-2023,,Credit Card
4019,Sun Hat,106.0,16-02-2023,,Credit Card
4094,Jumpsuit,103.0,19-07-2023,5.0,Cash
4065,Leggings,29.0,18-04-2023,1.8,Credit Card
4099,Kimono,106.0,08-01-2023,4.5,Cash
4072,Flip-Flops,67.0,14-09-2023,,Cash
3967,Sweater,100.0,06-07-2023,1.1,Cash
3957,Vest,98.0,02-02-2023,2.8,Cash
4075,Blazer,133.0,03-10-2022,4.0,Credit Card
4115,Tank Top,11.0,15-08-2023,,Credit Card
4031,Overalls,45.0,17-05-2023,1.9,Credit Card
3999,Kimono,68.0,19-12-2022,2.4,Cash
3972,Shorts,64.0,22-04-2023,3.3,Cash
4110,Skirt,40.0,07-07-2023,3.5,Credit Card
4021,Jeans,116.0,01-11-2022,4.3,Credit Card
4054,Gloves,194.0,22-07-2023,4.9,Cash
4118,T-shirt,132.0,03-05-2023,4.2,Credit Card
4011,Blouse,51.0,13-11-2022,4.1,Cash
4106,Skirt,115.0,16-04-2023,1.9,Credit Card
3968,Camisole,51.0,05-10-2022,1.8,Credit Card
4093,Gloves,156.0,04-05-2023,1.4,Cash
4033,Socks,142.0,14-03-2023,3.0,Cash
3979,Camisole,163.0,20-05-2023,3.3,Cash
4058,Swimsuit,173.0,17-09-2023,,Credit Card
3992,T-shirt,179.0,28-04-2023,3.9,Cash
4099,Tank Top,31.0,21-02-2023,2.0,Credit Card
4028,Sweater,165.0,20-03-2023,2.6,Credit Card
4067,Sandals,133.0,14-06-2023,3.3,Cash
4113,Shorts,163.0,26-06-2023,4.2,Cash
4038,Blazer,56.0,16-03-2023,3.6,Cash
4044,Jacket,140.0,18-03-2023,4.0,Credit Card
4119,Sandals,195.0,03-04-2023,4.0,Credit Card
4023,Trousers,126.0,11-06-2023,1.4,Credit Card
4072,Tank Top,27.0,31-03-2023,1.6,Cash
4026,Flip-Flops,108.0,22-11-2022,3.3,Cash
4044,Tank Top,139.0,30-05-2023,4.1,Credit Card
4010,Coat,48.0,10-05-2023,3.3,Cash
4074,Blouse,55.0,19-02-2023,4.4,Credit Card
4110,Slippers,167.0,04-10-2022,4.6,Credit Card
4041,Overalls,146.0,05-10-2022,4.4,Credit Card
3961,Shorts,40.0,28-10-2022,1.9,Credit Card
4122,Leggings,164.0,27-06-2023,3.3,Cash
3957,Pants,10.0,18-05-2023,1.2,Credit Card
4112,Tunic,183.0,23-03-2023,1.1,Cash
4078,Slippers,143.0,25-06-2023,1.6,Credit Card
3958,Tie,21.0,02-05-2023,2.8,Credit Card
3959,Handbag,119.0,30-06-2023,4.6,Credit Card
4001,Bowtie,133.0,08-12-2022,1.7,Cash
4062,Wallet,107.0,28-02-2023,3.2,Credit Card
4099,Shorts,199.0,16-09-2023,1.9,Cash
4082,Flannel Shirt,188.0,31-10-2022,2.3,Cash
4057,Flannel Shirt,118.0,02-04-2023,4.6,Credit Card
3977,Sunglasses,69.0,02-05-2023,3.6,Cash
3976,Onesie,31.0,15-04-2023,1.1,Credit Card
4094,Wallet,149.0,31-03-2023,2.1,Credit Card
3964,Kimono,58.0,09-02-2023,,Credit Card
3988,Leggings,11.0,25-11-2022,4.9,Credit Card
4047,Jumpsuit,40.0,19-12-2022,3.3,Cash
4053,Camisole,106.0,30-12-2022,1.1,Cash
4110,Onesie,186.0,10-02-2023,4.1,Cash
4048,Gloves,114.0,05-03-2023,4.1,Credit Card
4056,Hoodie,49.0,12-02-2023,1.6,Credit Card
4002,Sandals,159.0,06-11-2022,1.4,Cash
3959,Jumpsuit,147.0,21-06-2023,3.3,Cash
3988,Cardigan,103.0,30-07-2023,3.5,Credit Card
4075,Romper,184.0,11-08-2023,1.9,Credit Card
4051,Hoodie,62.0,31-05-2023,4.2,Credit Card
4006,Raincoat,152.0,02-03-2023,,Cash
4070,Sun Hat,104.0,04-10-2022,4.5,Cash
3959,Boots,133.0,14-12-2022,4.2,Credit Card
4013,Wallet,88.0,13-01-2023,2.3,Credit Card
3962,Backpack,190.0,13-01-2023,1.5,Credit Card
4028,Poncho,45.0,29-06-2023,4.1,Cash
4048,Scarf,178.0,28-04-2023,1.6,Cash
3980,Jacket,189.0,08-05-2023,2.1,Credit Card
4114,Jacket,35.0,10-10-2022,4.4,Credit Card
4117,Kimono,112.0,21-06-2023,1.7,Cash
4034,Sweater,150.0,29-01-2023,1.0,Cash
4013,Scarf,185.0,13-03-2023,3.1,Credit Card
4016,T-shirt,51.0,30-05-2023,4.6,Credit Card
4083,Wallet,172.0,23-10-2022,5.0,Credit Card
4083,Socks,121.0,04-02-2023,3.4,Cash
4010,Skirt,104.0,09-01-2023,,Cash
4120,Slippers,112.0,03-03-2023,1.3,Credit Card
4058,Tunic,143.0,16-02-2023,1.3,Credit Card
3985,Flannel Shirt,162.0,19-12-2022,1.2,Credit Card
4102,Leggings,54.0,21-06-2023,1.8,Credit Card
4085,Tunic,122.0,27-08-2023,2.8,Cash
4000,Romper,142.0,02-11-2022,1.9,Credit Card
4098,Overalls,18.0,29-12-2022,1.1,Credit Card
4006,Backpack,140.0,25-10-2022,2.8,Cash
4101,Pants,69.0,22-09-2023,1.6,Credit Card
4111,Trench Coat,182.0,21-03-2023,2.8,Cash
4001,Blouse,10.0,05-07-2023,3.7,Credit Card
3973,Gloves,32.0,11-08-2023,2.4,Cash
4107,Swimsuit,112.0,02-07-2023,1.4,Credit Card
3989,Pajamas,111.0,24-01-2023,3.9,Credit Card
3973,Bowtie,61.0,17-10-2022,4.7,Credit Card
3989,Flip-Flops,198.0,09-08-2023,4.9,Credit Card
4023,Trench Coat,33.0,21-02-2023,4.7,Credit Card
4102,Socks,195.0,06-11-2022,,Cash
4015,Jumpsuit,159.0,18-01-2023,1.1,Cash
4090,Vest,80.0,16-02-2023,3.7,Cash
4027,Socks,59.0,09-09-2023,4.9,Credit Card
4006,Jacket,113.0,25-07-2023,2.8,Cash
3962,Sneakers,76.0,08-10-2022,,Credit Card
4114,Coat,153.0,11-05-2023,4.7,Cash
4100,Blazer,39.0,04-11-2022,2.9,Credit Card
4073,Sunglasses,75.0,08-08-2023,2.9,Cash
3957,Backpack,157.0,02-06-2023,5.0,Cash
4066,Skirt,123.0,03-08-2023,3.7,Credit Card
4121,Pants,154.0,07-06-2023,,Credit Card
3970,Overalls,72.0,23-07-2023,2.5,Credit Card
4039,Skirt,127.0,08-06-2023,2.7,Credit Card
4067,Poncho,160.0,10-12-2022,4.9,Credit Card
4061,Shorts,133.0,18-02-2023,2.9,Cash
4089,Overalls,66.0,13-07-2023,4.6,Cash
4076,Hat,68.0,16-02-2023,2.2,Credit Card
4083,Sneakers,115.0,27-11-2022,3.9,Credit Card
4049,Jeans,142.0,17-01-2023,3.3,Cash
4089,Onesie,189.0,05-04-2023,,Credit Card
3968,Wallet,73.0,19-04-2023,2.2,Cash
4014,Flannel Shirt,112.0,10-08-2023,,Credit Card
3969,Bowtie,97.0,17-02-2023,2.7,Credit Card
4064,Sandals,131.0,08-10-2022,3.7,Cash
4093,Shorts,65.0,03-03-2023,2.6,Cash
4071,Sun Hat,78.0,13-03-2023,4.7,Cash
3958,Raincoat,58.0,27-05-2023,3.1,Credit Card
4057,Belt,61.0,14-01-2023,1.3,Credit Card
4006,Scarf,71.0,01-04-2023,3.6,Cash
4042,Pants,62.0,13-04-2023,4.6,Credit Card
3977,Vest,73.0,20-09-2023,4.3,Credit Card
4103,Trench Coat,101.0,10-06-2023,1.8,Cash
4065,Trousers,183.0,09-10-2022,3.0,Cash
3976,Sweater,136.0,22-07-2023,3.4,Credit Card
4020,Bowtie,148.0,15-03-2023,2.7,Cash
4007,Sneakers,133.0,14-06-2023,4.5,Credit Card
3999,Swimsuit,90.0,25-08-2023,4.5,Credit Card
4041,Skirt,157.0,25-08-2023,1.7,Credit Card
4036,Sweater,135.0,24-01-2023,2.3,Cash
4117,Pajamas,140.0,07-02-2023,4.0,Credit Card
4117,Camisole,66.0,13-09-2023,1.1,Credit Card
3981,Belt,42.0,11-10-2022,3.4,Credit Card
4079,Cardigan,132.0,28-07-2023,5.0,Cash
4067,Socks,18.0,19-08-2023,3.8,Credit Card
3963,Vest,110.0,09-07-2023,4.8,Cash
4108,Hat,54.0,25-10-2022,2.6,Credit Card
4117,Loafers,40.0,12-12-2022,1.6,Cash
4042,Sneakers,127.0,03-09-2023,2.5,Cash
4021,Flannel Shirt,12.0,11-05-2023,,Credit Card
3984,Kimono,158.0,27-12-2022,1.7,Credit Card
4018,Belt,76.0,07-02-2023,5.0,Cash
3970,Umbrella,78.0,16-12-2022,,Cash
4042,Sweater,166.0,31-08-2023,5.0,Cash
4090,Backpack,57.0,24-10-2022,3.7,Credit Card
4017,Boots,63.0,29-01-2023,1.6,Cash
3975,Shorts,105.0,17-11-2022,,Credit Card
4110,Gloves,112.0,01-04-2023,4.7,Credit Card
4115,Shorts,56.0,30-06-2023,,Credit Card
4069,Sweater,157.0,05-08-2023,2.3,Cash
3981,Dress,35.0,12-12-2022,2.8,Credit Card
4117,Sunglasses,70.0,21-03-2023,1.2,Cash
4071,Sneakers,107.0,25-06-2023,4.1,Cash
3988,Jacket,199.0,10-08-2023,2.2,Credit Card
3972,Skirt,55.0,29-05-2023,4.6,Credit Card
3965,Sneakers,44.0,07-01-2023,,Credit Card
4053,Gloves,171.0,10-03-2023,1.1,Credit Card
4037,Flip-Flops,194.0,19-12-2022,3.9,Cash
3973,Tank Top,134.0,22-10-2022,3.2,Cash
3989,Romper,153.0,26-01-2023,3.4,Credit Card
3972,Vest,22.0,20-11-2022,3.0,Credit Card
4070,Vest,186.0,17-07-2023,1.5,Cash
4034,Skirt,75.0,07-09-2023,3.0,Credit Card
4113,Gloves,171.0,25-05-2023,3.6,Cash
4067,Tank Top,76.0,25-02-2023,2.8,Credit Card
3973,Sneakers,153.0,01-07-2023,4.7,Cash
3983,Kimono,75.0,13-05-2023,2.8,Credit Card
3971,Scarf,115.0,25-05-2023,1.7,Credit Card
3970,Scarf,165.0,10-08-2023,1.8,Credit Card
4054,Handbag,176.0,29-11-2022,,Credit Card
4059,Cardigan,82.0,03-09-2023,2.1,Cash
3981,Romper,182.0,09-03-2023,4.9,Cash
4115,Loafers,198.0,05-11-2022,,Cash
4062,Cardigan,30.0,21-06-2023,4.9,Cash
4016,Camisole,83.0,07-05-2023,3.1,Credit Card
4110,T-shirt,47.0,15-02-2023,1.6,Cash
4116,Skirt,173.0,18-09-2023,4.7,Credit Card
3959,Hat,96.0,26-06-2023,3.9,Credit Card
4073,Trench Coat,166.0,22-12-2022,4.3,Credit Card
4055,Tank Top,28.0,13-01-2023,3.3,Cash
4066,Onesie,90.0,15-06-2023,3.1,Cash
4115,Poncho,84.0,26-06-2023,1.0,Credit Card
4115,Blazer,164.0,07-12-2022,3.7,Credit Card
3982,Tank Top,79.0,08-08-2023,2.5,Credit Card
4043,Boots,102.0,14-03-2023,4.5,Cash
3963,Coat,143.0,26-08-2023,4.5,Cash
4073,Leggings,115.0,25-06-2023,2.6,Credit Card
4041,Jacket,42.0,23-09-2023,1.2,Cash
4107,Coat,179.0,22-06-2023,1.7,Credit Card
4006,Hat,200.0,20-02-2023,1.7,Credit Card
3984,Trousers,30.0,25-11-2022,4.4,Cash
3983,Overalls,111.0,21-07-2023,1.7,Cash
3974,Wallet,150.0,04-02-2023,3.4,Credit Card
4006,Belt,144.0,22-01-2023,3.7,Credit Card
4103,Trousers,31.0,27-12-2022,4.4,Credit Card
4120,Hat,31.0,17-10-2022,4.8,Credit Card
4087,Sandals,109.0,27-08-2023,4.6,Credit Card
4022,Jacket,73.0,04-04-2023,1.4,Cash
4047,Coat,123.0,09-07-2023,2.0,Credit Card
4064,Umbrella,43.0,12-04-2023,4.7,Credit Card
4080,Tunic,53.0,16-08-2023,4.0,Cash
4070,Loafers,93.0,25-12-2022,4.8,Cash
4004,Raincoat,129.0,25-05-2023,4.9,Cash
4019,Onesie,148.0,05-05-2023,4.8,Cash
3992,Slippers,150.0,05-06-2023,3.8,Cash
3968,T-shirt,188.0,28-02-2023,3.4,Cash
3972,Kimono,161.0,23-06-2023,1.4,Cash
3989,Boots,171.0,17-01-2023,4.8,Credit Card
4036,Onesie,154.0,21-11-2022,3.8,Credit Card
4106,Shorts,173.0,17-05-2023,1.1,Cash
4068,Dress,89.0,08-01-2023,3.1,Cash
4088,Jeans,133.0,25-09-2023,4.8,Credit Card
4048,Sunglasses,32.0,03-10-2022,1.1,Credit Card
4036,Umbrella,103.0,16-04-2023,3.0,Cash
4106,Cardigan,49.0,26-04-2023,4.3,Cash
4095,Gloves,10.0,03-01-2023,1.8,Cash
3994,Flannel Shirt,44.0,31-07-2023,1.5,Cash
3994,Trench Coat,130.0,19-01-2023,3.0,Credit Card
4077,Coat,186.0,03-09-2023,4.7,Credit Card
4036,Tunic,132.0,26-08-2023,2.9,Cash
4111,Pants,120.0,15-09-2023,1.2,Credit Card
4044,Jumpsuit,162.0,15-11-2022,3.8,Credit Card
4031,Skirt,11.0,10-04-2023,2.1,Credit Card
4051,Skirt,58.0,18-11-2022,,Cash
3959,Blazer,153.0,30-06-2023,1.8,Cash
4089,Poncho,73.0,17-11-2022,2.3,Credit Card
3994,Bowtie,109.0,05-07-2023,1.4,Cash
3971,Kimono,66.0,15-06-2023,2.5,Cash
4017,Poncho,118.0,17-12-2022,4.3,Credit Card
4086,Raincoat,142.0,01-03-2023,4.4,Credit Card
4100,Polo Shirt,166.0,16-12-2022,2.0,Cash
3970,Sandals,185.0,15-04-2023,4.4,Credit Card
4065,Wallet,176.0,05-04-2023,,Cash
4045,Kimono,78.0,25-03-2023,2.1,Credit Card
4007,Sandals,27.0,17-07-2023,3.8,Credit Card
4120,Overalls,173.0,02-05-2023,4.2,Credit Card
4008,T-shirt,125.0,16-08-2023,,Cash
3974,Raincoat,169.0,09-07-2023,2.8,Cash
4044,Blazer,92.0,01-08-2023,4.8,Cash
4076,Flannel Shirt,57.0,19-12-2022,1.5,Credit Card
4110,Jumpsuit,82.0,30-01-2023,2.1,Credit Card
4041,Wallet,193.0,09-12-2022,4.4,Credit Card
4105,Loafers,12.0,25-05-2023,4.4,Credit Card
4101,Onesie,48.0,14-12-2022,1.7,Cash
4114,Sneakers,117.0,01-09-2023,4.2,Cash
4033,Umbrella,137.0,01-06-2023,1.2,Cash
4064,Flannel Shirt,128.0,01-12-2022,4.1,Credit Card
4041,Camisole,18.0,20-05-2023,4.2,Credit Card
3998,Handbag,47.0,17-08-2023,2.8,Credit Card
4073,Pants,28.0,25-07-2023,2.4,Credit Card
3967,Tie,56.0,15-10-2022,4.0,Credit Card
4013,Wallet,107.0,28-12-2022,3.4,Cash
3957,Pants,41.0,26-01-2023,4.2,Credit Card
4120,Raincoat,192.0,31-05-2023,3.9,Credit Card
4014,Kimono,123.0,14-09-2023,1.7,Cash
4015,Jeans,18.0,22-07-2023,4.8,Cash
4116,Sunglasses,34.0,20-10-2022,2.7,Credit Card
4011,Poncho,63.0,29-09-2023,1.5,Credit Card
4018,Tank Top,184.0,09-05-2023,4.5,Credit Card
4080,Belt,92.0,12-03-2023,,Credit Card
4053,Scarf,200.0,06-07-2023,3.6,Credit Card
4009,Poncho,143.0,19-08-2023,4.8,Cash
4004,Socks,86.0,19-05-2023,4.3,Cash
4049,Handbag,180.0,10-09-2023,,Cash
3959,Skirt,38.0,11-07-2023,,Credit Card
3975,Sneakers,121.0,22-02-2023,1.1,Credit Card
4048,Handbag,52.0,28-05-2023,3.5,Credit Card
3964,Umbrella,159.0,18-05-2023,1.7,Credit Card
3986,Bowtie,12.0,16-03-2023,3.1,Credit Card
3993,Flannel Shirt,158.0,27-09-2023,3.3,Cash
4031,Hat,131.0,11-02-2023,3.0,Credit Card
4069,Sandals,49.0,07-11-2022,4.4,Cash
4006,Umbrella,32.0,19-08-2023,1.9,Credit Card
4118,Raincoat,137.0,17-05-2023,3.5,Credit Card
4049,Vest,170.0,13-06-2023,1.6,Cash
3964,Tie,49.0,11-03-2023,3.1,Credit Card
4007,Sneakers,37.0,13-01-2023,1.7,Credit Card
4029,Socks,152.0,27-06-2023,3.1,Credit Card
4001,Dress,98.0,10-11-2022,1.7,Cash
4013,Slippers,122.0,07-07-2023,4.3,Cash
4024,Flannel Shirt,15.0,05-07-2023,1.8,Credit Card
4001,Tank Top,101.0,17-08-2023,,Cash
4043,Trousers,74.0,17-09-2023,1.6,Credit Card
4098,Flip-Flops,134.0,22-10-2022,1.0,Cash
4019,Shorts,153.0,21-05-2023,1.4,Cash
4002,Belt,188.0,17-01-2023,1.0,Credit Card
4007,Overalls,155.0,26-05-2023,,Cash
4002,Raincoat,197.0,04-11-2022,3.9,Cash
4024,Cardigan,163.0,31-03-2023,1.1,Cash
3982,Shorts,151.0,27-07-2023,2.9,Credit Card
3992,Kimono,125.0,15-03-2023,4.1,Credit Card
4054,Umbrella,77.0,11-06-2023,2.9,Credit Card
3985,Pants,126.0,06-08-2023,4.0,Cash
4010,Umbrella,107.0,14-07-2023,2.5,Credit Card
4035,Pants,14.0,26-07-2023,4.8,Cash
4073,Flannel Shirt,103.0,05-03-2023,3.5,Credit Card
4018,Cardigan,71.0,09-04-2023,4.1,Credit Card
4051,Flip-Flops,26.0,20-06-2023,2.8,Credit Card
4052,Sun Hat,147.0,09-08-2023,3.2,Cash
4000,Wallet,58.0,01-10-2023,2.6,Credit Card
4091,Coat,137.0,19-08-2023,1.7,Credit Card
4116,Blazer,49.0,19-04-2023,1.5,Credit Card
4068,Kimono,92.0,26-12-2022,1.3,Cash
3973,Cardigan,92.0,27-04-2023,1.8,Credit Card
3993,Cardigan,27.0,17-01-2023,3.6,Cash
4005,Overalls,55.0,13-02-2023,2.3,Credit Card
4006,Dress,61.0,10-07-2023,3.3,Cash
4038,Shorts,109.0,15-01-2023,3.6,Cash
4110,Sweater,144.0,27-06-2023,3.6,Credit Card
4066,Kimono,161.0,13-10-2022,3.2,Credit Card
4119,Blazer,103.0,20-12-2022,1.7,Cash
4019,T-shirt,193.0,10-10-2022,3.8,Credit Card
4114,Raincoat,63.0,04-06-2023,1.8,Credit Card
4107,Wallet,30.0,24-04-2023,2.2,Cash
4005,T-shirt,173.0,11-11-2022,3.0,Cash
4032,Sandals,116.0,31-01-2023,1.9,Credit Card
3995,Blouse,191.0,01-08-2023,2.2,Cash
4020,Cardigan,145.0,15-09-2023,2.0,Cash
4028,Jumpsuit,65.0,29-11-2022,2.8,Cash
3989,Sun Hat,34.0,21-08-2023,4.4,Cash
4106,Hoodie,108.0,06-08-2023,1.3,Cash
4010,Sneakers,73.0,21-08-2023,4.6,Credit Card
3977,Pants,55.0,21-03-2023,3.1,Credit Card
4077,Camisole,152.0,16-11-2022,1.5,Credit Card
4114,Socks,37.0,09-07-2023,4.6,Credit Card
3973,Belt,157.0,08-07-2023,3.3,Cash
3999,Slippers,127.0,22-11-2022,4.7,Credit Card
4087,Hoodie,119.0,20-12-2022,1.6,Credit Card
4056,Cardigan,52.0,19-07-2023,4.0,Credit Card
4122,Gloves,150.0,29-08-2023,,Credit Card
4087,Dress,96.0,05-07-2023,2.6,Credit Card
4052,Onesie,146.0,26-06-2023,4.5,Credit Card
4084,Raincoat,123.0,27-08-2023,1.7,Cash
4089,Boots,90.0,18-04-2023,2.1,Cash
4075,Umbrella,93.0,02-09-2023,3.4,Credit Card
4002,Handbag,115.0,21-11-2022,4.5,Credit Card
4039,Pajamas,120.0,20-06-2023,3.0,Cash
4052,Belt,92.0,09-12-2022,2.4,Credit Card
4091,Vest,154.0,15-10-2022,4.0,Credit Card
4080,Skirt,106.0,30-08-2023,2.5,Cash
4083,Sandals,200.0,09-06-2023,1.7,Credit Card
4078,Blazer,125.0,05-10-2022,2.6,Cash
4025,Loafers,111.0,25-04-2023,,Cash
4120,Sunglasses,14.0,20-10-2022,2.1,Cash
4106,Belt,87.0,01-12-2022,4.7,Credit Card
4010,Leggings,64.0,22-05-2023,3.3,Credit Card
4013,Slippers,15.0,29-07-2023,1.3,Cash
4008,Blouse,186.0,08-12-2022,1.7,Cash
4072,Umbrella,151.0,22-01-2023,3.9,Credit Card
4017,Jumpsuit,156.0,05-06-2023,4.5,Credit Card
4058,Socks,49.0,16-12-2022,,Cash
4035,Blouse,49.0,13-07-2023,3.9,Credit Card
4053,Sun Hat,159.0,18-04-2023,,Cash
4103,Socks,75.0,12-07-2023,2.9,Credit Card
3997,Blazer,33.0,08-08-2023,3.9,Credit Card
4052,Blazer,155.0,28-01-2023,3.4,Credit Card
4022,Hoodie,197.0,24-01-2023,1.0,Credit Card
3978,Sunglasses,133.0,28-09-2023,3.4,Credit Card
3978,Overalls,186.0,06-09-2023,1.6,Cash
4032,Polo Shirt,34.0,13-05-2023,,Credit Card
4070,Hat,86.0,05-09-2023,1.6,Credit Card
4047,Belt,107.0,09-08-2023,3.8,Cash
3967,Flannel Shirt,99.0,03-02-2023,4.0,Cash
4076,Bowtie,121.0,12-03-2023,,Credit Card
4088,Tank Top,40.0,24-10-2022,2.6,Credit Card
4116,Leggings,68.0,05-05-2023,1.7,Credit Card
4043,Trench Coat,164.0,10-06-2023,3.9,Cash
4066,Umbrella,172.0,18-03-2023,3.9,Credit Card
4072,Romper,107.0,25-05-2023,4.7,Credit Card
4067,Overalls,91.0,12-08-2023,3.5,Cash
4061,Raincoat,48.0,01-05-2023,1.1,Cash
4051,Belt,188.0,24-06-2023,2.7,Cash
4084,Overalls,22.0,25-01-2023,3.1,Credit Card
4038,Tie,110.0,07-01-2023,2.8,Credit Card
4026,Tie,162.0,24-03-2023,4.2,Credit Card
4054,Overalls,33.0,01-04-2023,1.4,Credit Card
3963,Jeans,84.0,20-09-2023,2.1,Credit Card
4002,Sun Hat,47.0,18-05-2023,2.1,Credit Card
4024,Tie,22.0,16-05-2023,1.0,Credit Card
4122,Hoodie,77.0,30-01-2023,4.9,Credit Card
